peak_X peak_Y peak_Itot peak_Isub peak_fwaxmaj peak_fwaxmin peak_inclination Xdev Ydev peak_bkg Ipixmax
139.27   508.54   504.97   504.97   1.05   2.34    3.690   0.00   0.00   0.00   0
1919.75   502.36   504.54   504.54   1.10   2.18    -3.840   0.00   0.00   0.00   0
1983.07   1782.44   434.23   434.23   1.22   3.52    -1.180   0.00   0.00   0.00   0
1462.28   118.05   434.20   434.20   1.01   1.26    -49.610   0.00   0.00   0.00   0
62.28   276.62   407.40   407.40   1.48   1.18    -8.200   0.00   0.00   0.00   0
512.62   481.63   383.77   383.77   0.95   2.31    1.620   0.00   0.00   0.00   0
1541.36   478.10   368.49   368.49   0.96   2.31    -2.110   0.00   0.00   0.00   0
1432.20   602.03   356.59   356.59   0.94   3.44    -2.710   0.00   0.00   0.00   0
296.60   2004.36   331.00   331.00   0.86   1.85    -1.430   0.00   0.00   0.00   0
329.93   1652.52   293.99   293.99   1.06   1.53    -23.570   0.00   0.00   0.00   0
# File created at Fri Apr 17 14:51:21 2026 with IOLaueTools.py
# From: /gpfs/jazzy/data/bm32/inhouse/SOFT/lauetoolsDEV/lauetools/LaueTools/LaueImages/AH12_CMT_r14_0001.tif
# Output Folder: .
# Comments: nb of peaks 71
# Peak Search and Fit parameters
# CCDLabel: sCMOS
# PixelNearRadius : 10
# thresholdConvolve : 500
# IntensityThreshold : 4
# removeedge : 2
# local_maxima_search_method : 3
# boxsize : 15
# position_definition : 1
# verbose : 0
# fit_peaks_gaussian : 1
# xtol : 0.001
# FitPixelDev : 6.0
# return_histo : 0
# write_execution_time : 0
# Data_for_localMaxima : auto_background
# NumberMaxofFits : 5000
# npixels_bandgap : 400
# use_skimage : True
# skimage_minimumdistance : 10
# skimage_intensitythreshold : 4
# skimage_boxsize : 6
# skimage_fitoption : 2
# skimage_mode : single_CPU
# formulaexpression : A-B
# Remove_BlackListedPeaks_fromfile : None
# listrois : None
# PeakSizeRange : (0.65, 3.0)
