peak_X peak_Y peak_Itot peak_Isub peak_fwaxmaj peak_fwaxmin peak_inclination Xdev Ydev peak_bkg Ipixmax
911.32   1538.14   1638.60   1466.19   0.79   0.77    256.120   0.82   0.64   172.41   500
841.45   613.02   1585.81   1399.40   0.75   0.78    180.310   0.20   0.02   186.41   500
1219.19   482.30   1516.65   1361.22   0.75   0.74    74.680   0.69   0.80   155.43   500
1588.65   403.05   1446.63   1343.44   0.78   0.87    347.850   0.90   0.05   103.19   500
521.92   1574.92   1442.75   1331.83   0.76   0.77    341.010   0.42   0.42   110.93   500
810.65   1039.11   1536.94   1277.20   0.77   0.91    70.510   0.90   0.11   259.74   500
982.11   264.38   1366.16   1253.58   0.84   0.84    281.470   0.61   0.88   112.58   500
537.37   496.91   1303.96   1183.42   0.79   0.90    259.050   0.12   -0.09   120.54   500
393.71   1057.16   1246.54   1105.27   0.86   0.64    285.180   0.21   0.16   141.27   500
245.42   1050.38   1165.20   1055.91   0.87   0.85    10.090   0.09   0.72   109.29   500
1050.01   728.62   1249.13   1019.63   0.62   0.90    271.630   0.01   0.12   229.50   500
296.95   544.57   1037.75   943.57   0.83   0.97    150.910   -0.05   0.82   94.18   500
510.17   824.17   1047.40   887.26   0.73   0.76    317.700   0.17   0.67   160.14   500
1285.92   1221.22   1103.44   860.61   0.58   0.67    87.470   -0.08   0.22   242.82   500
1090.08   954.93   1077.37   797.37   0.82   0.81    76.780   0.58   -0.07   280.01   500
1711.33   678.47   888.68   772.05   0.92   0.94    156.430   0.67   0.80   116.63   500
1377.04   659.84   885.79   708.97   0.75   0.71    192.030   0.04   -0.16   176.81   500
775.11   434.93   843.05   706.88   0.85   0.60    354.940   0.11   0.43   136.17   500
757.84   863.72   929.91   703.03   0.69   0.82    356.500   0.34   -0.28   226.88   500
983.89   1090.23   945.47   655.21   0.74   0.61    177.720   -0.11   0.23   290.27   500
925.43   261.10   758.36   646.94   0.81   0.91    208.360   0.43   0.60   111.42   500
1244.11   1013.22   815.42   550.97   0.55   0.89    79.260   0.11   0.22   264.45   500
1530.97   552.13   623.40   492.94   0.86   0.65    4.260   -0.03   0.13   130.47   500
# File created at Tue Jul  2 15:14:24 2013 with readmccd.py
# Comments: nb of peaks 83
# Peak Search and Fit parameters
# fitfunctiontype : 1
# position_definition : 1
# local_maxima_search_method : 0
# fitfunc : Gaussian
# IntensityThreshold : 500
# boxsize : 15
# PixelNearRadius : 10
# xtol : 0.001
# FitPixelDev : 2.0
# user comments: 
