1	9014.77521658
1.00683	8872.4059303161
1.0137	8732.3279513085
1.02062	8593.7231446152
1.02758	8457.01721003
1.0346	8322.0985003579
1.04166	8188.3986767548
1.04877	8056.9140407841
1.05593	7926.1284825427
1.06313	7797.3925519306
1.07039	7670.7705288996
1.0777	7546.2016194149
1.08505	7423.6294124197
1.09246	7303.0548678512
1.09992	7184.4757847244
1.10742	7067.7871465223
1.11498	6952.9908290051
1.12259	6840.0388514207
1.13025	6728.931714801
1.13797	6619.6232110468
1.14574	6512.1549371903
1.15356	6406.3961459121
1.16143	6302.3886052814
1.16936	6200.0124000248
1.17734	6099.3089482962
1.18538	6000.2400096004
1.19347	5902.8044223811
1.20161	5806.8974327707
1.20981	5712.5882594886
1.21807	5619.8087017118
1.22639	5528.5272003538
1.23476	5438.4476495029
1.24319	5349.395785746
1.25167	5261.7732175743
1.26021	5174.8316885993
1.26882	5089.3434238049
1.27748	5004.6292820859
1.2862	4921.0176664534
1.29497	4838.7955270174
1.30381	4757.9624501604
1.31271	4678.493899244
1.32167	4600.3450258769
1.33069	4523.5154953023
1.33978	4447.9434933259
1.34892	4373.6113783874
1.35813	4300.5388575189
1.3674	4228.6695337046
1.37673	4157.9868690775
1.38613	4088.5247376189
1.39559	4020.2136341525
1.40512	3953.0379096336
1.41471	3887.0123257161
1.42436	3822.0747750709
1.43408	3758.2258167564
1.44387	3695.4505308515
1.45373	3633.6020987686
1.46365	3572.7683595634
1.47364	3512.8517681939
1.4837	3453.8019451813
1.49383	3395.6779810657
1.50402	3337.7502895498
1.51429	3280.7968399365
1.52462	3224.7454063502
1.53503	3169.6122930243
1.54551	3115.4394950496
1.55606	3062.1962684076
1.56668	3009.8633221066
1.57737	2958.4135803017
1.58814	2907.8474077994
1.59898	2858.1472917625
1.60989	2809.2886319326
1.62088	2761.2638857058
1.63194	2714.0503673467
1.64308	2667.6412449348
1.6543	2622.0498661444
1.66559	2577.2332370307
1.67696	2533.1783028212
1.68841	2489.884842826
1.69993	2447.3214067204
1.71153	2405.4767895545
1.72321	2364.3512574802
1.73498	2323.3445008759
1.74682	2282.9434446421
1.75874	2243.1281768303
1.77075	2203.8907487278
1.78283	2165.3129851655
1.795	2127.2522282967
1.80725	2089.8554238018
1.81959	2053.122491341
1.83201	2017.0358850854
1.84451	1981.5831660547
1.8571	1946.7562174527
1.86978	1912.5468813054
1.88254	1878.9363716987
1.89539	1845.920976123
1.90833	1813.486536676
1.92135	1781.6229159466
1.93447	1750.3172450007
1.94767	1719.5632997044
1.96097	1689.3489924723
1.97435	1659.6546258724
1.98783	1630.4861783687
2.00139	1602.0198265974
2.01506	1574.171002196
2.02881	1546.649261707
2.04266	1519.172719304
2.0566	1492.1876515503
2.07064	1465.6524351815
2.08477	1439.5842480692
2.099	1413.9511734381
2.11333	1388.746156645
2.12775	1363.9829393014
2.14227	1339.6349762617
2.1569	1315.7219563733
2.17162	1292.1950129026
2.18644	1269.0806272304
2.20137	1246.3668406595
2.21639	1224.0456422139
2.23152	1202.1210223318
2.24675	1180.5664593986
2.26209	1159.3974379636
2.27753	1138.5838749197
2.29307	1118.1367369416
2.30872	1098.034737427
2.32448	1078.2647700708
2.34035	1058.8486926395
2.35632	1039.7820616799
2.3724	1021.0572639545
2.3886	1002.6500039605
2.4049	984.5620667927
2.42132	966.8000850784
2.43784	949.3340421694
2.45448	932.1836401771
2.47124	915.3318077803
2.4881	898.7794574967
2.50509	882.5112740815
2.52219	866.5361085596
2.5394	850.8465923594
2.55673	835.4218880535
2.57418	820.2772537118
2.59176	805.3929109316
2.60945	790.7826375764
2.62726	776.4216280009
2.64519	762.3171391762
2.66324	748.4693801177
2.68142	734.8564457933
2.69972	721.4903103851
2.71815	708.3607823136
2.7367	695.4683283723
2.75538	682.8035915469
2.77419	670.3670930201
2.79313	658.1502030393
2.81219	646.153448521
2.83139	634.3728589916
2.85071	622.7968561215
2.87017	611.4263353551
2.88976	600.2617141074
2.90948	589.2994996847
2.92934	578.5329561298
2.94934	567.9559266201
2.96947	557.5721080129
2.98974	547.3753352674
3.01014	537.3628381356
3.03069	527.5318893027
3.05138	517.8717542388
3.0722	508.3884087443
3.09317	499.0742173269
3.11429	489.9294991451
3.13554	480.9495868643
3.15694	472.132385921
3.17849	463.473642254
3.20019	454.9735432885
3.22203	446.6279589102
3.24402	438.429195877
3.26617	430.3814901529
3.28846	422.4792773914
3.3109	414.7192143559
3.3335	407.1014781855
3.35626	399.6211591411
3.37917	392.2783921293
3.40223	385.0670979418
3.42545	377.9860901119
3.44883	371.0341091657
3.47237	364.2058491459
3.49607	357.5041917366
3.51994	350.9252143276
3.54396	344.4700500515
3.56815	338.1291315153
3.59251	331.9039337254
3.61703	325.7912655362
3.64172	319.7881723147
3.66657	313.895855633
3.6916	308.1141871177
3.7168	302.4382572298
3.74217	296.8636356889
3.76771	291.3897250155
3.79343	286.0166461688
3.81932	280.7427329744
3.84539	275.5655983907
3.87163	270.4822698872
3.89806	265.4928343484
3.92467	260.5951471972
3.95145	255.7884936104
3.97843	251.0695563099
4.00558	246.4353131946
4.03292	241.8865213574
4.06045	237.422540896
4.08816	233.0415652936
4.11607	228.7387346173
4.14416	224.5127512017
4.17245	220.3647918765
4.20093	216.2961873471
4.2296	212.3029563187
4.25847	208.3806531066
4.28754	204.5299288645
4.3168	200.7504050139
4.34627	197.0404524049
4.37593	193.3989084566
4.4058	189.8253606682
4.43587	186.317929188
4.46615	182.8765382203
4.49663	179.4993762397
4.52733	176.1825815329
4.55823	172.9239186635
