1	5789.4493075819
1.00683	5693.3342442668
1.0137	5598.7906612172
1.02062	5506.1531261184
1.02758	5415.1820042672
1.0346	5325.4658451248
1.04166	5236.6987850859
1.04877	5149.3836187808
1.05593	5062.7271898827
1.06313	4977.4769169508
1.07039	4893.7086481619
1.0777	4811.3470809557
1.08505	4730.391345276
1.09246	4650.7734236204
1.09992	4572.4946158876
1.10742	4495.5336872817
1.11498	4419.8699674256
1.12259	4345.4644215101
1.13025	4272.335771413
1.13797	4200.4452471962
1.14574	4129.7228542993
1.15356	4060.2047155218
1.16143	3991.8884826034
1.16936	3924.7237975628
1.17734	3858.679714149
1.18538	3793.7130587191
1.19347	3729.8402136453
1.20161	3667.0737118487
1.20981	3605.3705599862
1.21807	3544.6914700545
1.22639	3485.0127028713
1.23476	3426.2181061922
1.24319	3368.1941427104
1.25167	3311.1486374623
1.26021	3254.7103795969
1.26882	3199.2424193951
1.27748	3144.4266609648
1.2862	3090.4067593377
1.29497	3037.307244889
1.30381	2985.1280918464
1.31271	2933.8418659234
1.32167	2883.4315141764
1.33069	2833.8968064817
1.33978	2785.1972337421
1.34892	2737.3261797876
1.35813	2690.2765335249
1.3674	2644.0547107801
1.37673	2598.6310411675
1.38613	2553.9783320478
1.39559	2510.0905640676
1.40512	2466.9551359539
1.41471	2424.5598211645
1.42436	2382.8927364664
1.43408	2341.9477979836
1.44387	2301.7078672375
1.45373	2262.0800731104
1.46365	2223.1065245953
1.47364	2184.7322173721
1.4837	2146.9178846848
1.49383	2109.7179939958
1.50402	2072.4658405818
1.51429	2035.8720657994
1.52462	1999.8680087114
1.53503	1964.4783033194
1.54551	1929.7121641336
1.55606	1895.5549237039
1.56668	1862.006684604
1.57737	1829.0597352619
1.58814	1796.6965936429
1.59898	1764.9010596466
1.60989	1733.6611108607
1.62088	1702.9798741839
1.63194	1672.8366458287
1.64308	1643.228747301
1.6543	1614.1607090685
1.66559	1585.6077555247
1.67696	1557.5571896061
1.68841	1529.9994645002
1.69993	1502.9254443775
1.71153	1476.3111118985
1.72321	1450.1706850896
1.73498	1424.3350491823
1.74682	1398.9300982609
1.75874	1373.9472129481
1.77075	1349.3765205787
1.78283	1325.2440436907
1.795	1301.5190028282
1.80725	1278.2198998387
1.81959	1255.3304469102
1.83201	1232.8495220859
1.84451	1210.7695530202
1.8571	1189.0818504492
1.86978	1167.7822880125
1.88254	1146.8547508458
1.89539	1126.3036965287
1.90833	1106.1249456616
1.92135	1086.3094591483
1.93447	1066.8487421853
1.94767	1047.7347973681
1.96097	1028.96325778
1.97435	1010.5286985098
1.98783	992.4277760686
2.00139	974.6683690874
2.01506	957.3775514112
2.02881	940.3445422403
2.04266	923.4207197141
2.0566	906.8074031756
2.07064	890.4878092219
2.08477	874.4545589688
2.099	858.7007857112
2.11333	843.2271991365
2.12775	828.0270599243
2.14227	813.100678126
2.1569	798.4286923335
2.17162	784.0247124589
2.18644	769.8822080222
2.20137	755.9836102753
2.21639	742.3298765505
2.23152	728.9267282853
2.24675	715.7632541461
2.26209	702.8246522775
2.27753	690.1215994258
2.29307	677.6399157016
2.30872	665.3891195571
2.32448	653.351365831
2.34035	641.5273483109
2.35632	629.9172918596
2.3724	618.517166944
2.3886	607.3120369246
2.4049	596.3135893904
2.42132	585.5109461271
2.43784	574.9009733073
2.45448	564.483807782
2.47124	554.249988915
2.4881	544.1939942751
2.50509	534.3250406087
2.52219	524.6314464089
2.5394	515.1134279768
2.55673	505.7682873168
2.57418	496.5859714463
2.59176	487.5670404681
2.60945	478.7116910969
2.62726	470.0175786574
2.64519	461.4823736807
2.66324	453.0996547381
2.68142	444.8616257913
2.69972	436.7727733324
2.71815	428.8348556971
2.7367	421.0366765049
2.75538	413.3802933347
2.77419	405.8589802387
2.79313	398.4714634661
2.81219	391.2194702106
2.83139	384.0983291723
2.85071	377.1080339096
2.87017	370.2455838958
2.88976	363.5015376115
2.90948	356.8764743459
2.92934	350.373147402
2.94934	343.9901481222
2.96947	337.7237419791
2.98974	331.5704835956
3.01014	325.5240122788
3.03069	319.5878594964
3.05138	313.7609267243
3.0722	308.0392072303
3.09317	302.4208791375
3.11429	296.9024170826
3.13554	291.4814544925
3.15694	286.1598775236
3.17849	280.9343877737
3.20019	275.8050058609
3.22203	270.7686309126
3.24402	265.8224146777
3.26617	260.9657821666
3.28846	256.200040992
3.3109	251.5223389565
3.3335	246.9245546716
3.35626	242.4095509363
3.37917	237.9779489632
3.40223	233.6279381634
3.42545	229.356220026
3.44883	225.1623420486
3.47237	221.0399043339
3.49607	216.993169055
3.51994	213.0233984901
3.54396	209.1262704421
3.56815	205.2970751326
3.59251	201.5381390774
3.61703	197.8478115064
3.64172	194.2226529649
3.66657	190.6606773793
3.6916	187.1649746953
3.7168	183.7343642056
3.74217	180.3683482408
3.76771	177.0654239035
3.79343	173.8175194154
3.81932	170.6260440181
3.84539	167.4957707318
3.87163	164.4236539869
3.89806	161.4095573827
3.92467	158.4509831884
3.95145	155.5417987476
3.97843	152.6855090764
4.00558	149.879422005
4.03292	147.1248133354
4.06045	144.4208075723
4.08816	141.7673569319
4.11607	139.1654802809
4.14416	136.6092224886
4.17245	134.0928351516
4.20093	131.6239766236
4.2296	129.2024719017
4.25847	126.826942101
4.28754	124.4968769958
4.3168	122.2060638649
4.34627	119.954273431
4.37593	117.7437472183
4.4058	115.5740679529
4.43587	113.4453114187
4.46615	111.3560945191
4.49663	109.3052666557
4.52733	107.2919930131
4.55823	105.3120448545
4.58934	103.3683614254
4.62067	101.459906596
4.65221	99.5867151322
