1.00000 3659.9068187724
1.00683	3600.2563382513
1.0137	3541.5781272135
1.02062	3483.859279956
1.02758	3427.0870103121
1.0346	3370.9304442212
1.04166	3315.1002817835
1.04877	3260.2068927294
1.05593	3208.2130253449
1.06313	3157.1237339934
1.07039	3106.8347257131
1.0777	3057.3466511354
1.08505	3008.6408164248
1.09246	2960.7259700079
1.09992	2913.5661466922
1.10742	2867.1533181565
1.11498	2821.479358057
1.12259	2776.5360491558
1.13025	2732.3076250509
1.13797	2688.786416251
1.14574	2645.9646393286
1.15356	2603.8276266111
1.16143	2562.3549066534
1.16936	2521.5338995018
1.17734	2481.3711064186
1.18538	2441.8414414678
1.19347	2402.9450494526
1.20161	2364.6699393699
1.20981	2327.0046563363
1.21807	2289.9382403657
1.22639	2253.4601881189
1.23476	2217.5653350187
1.24319	2182.243520919
1.25167	2147.4849729739
1.26021	2113.2892078547
1.26882	2079.6333190532
1.27748	2046.5131508935
1.2862	2013.9161606702
1.29497	1981.8384326036
1.30381	1950.2719654256
1.31271	1919.2052954713
1.32167	1888.6347625892
1.33069	1858.5529678303
1.33978	1828.9493417611
1.34892	1799.8138992428
1.35813	1771.1434679343
1.3674	1742.9315411349
1.37673	1715.1687811839
1.38613	1687.8491737978
1.39559	1660.9667823253
1.40512	1634.5103987552
1.41471	1608.4799060648
1.42436	1582.8595307138
1.43408	1557.6445299418
1.44387	1532.8301562874
1.45373	1508.4162082338
1.46365	1484.3908876212
1.47364	1460.7496567238
1.4837	1437.4796955993
1.49383	1414.6152388012
1.50402	1392.5074742839
1.51429	1370.7436695631
1.52462	1349.7298515702
1.53503	1329.1968726656
1.54551	1308.9741961917
1.55606	1289.0601333662
1.56668	1269.4495539789
1.57737	1250.1359522848
1.58814	1231.1162161397
1.59898	1212.3857326447
1.60989	1193.9400379434
1.62088	1175.7748062029
1.63194	1157.8831580105
1.64308	1140.2651572597
1.6543	1122.9167087761
1.66559	1105.8313806194
1.67696	1089.0066952132
1.68841	1072.4389621365
1.69993	1056.122341212
1.71153	1040.0556637791
1.72321	1024.2333613291
1.73498	1008.6501839778
1.74682	993.3051234678
1.75874	978.1960109167
1.77075	963.3076130201
1.78283	948.6495972982
1.795	934.2214665409
1.80725	920.0055200331
1.81959	906.0022650057
1.83201	892.2198429693
1.84451	878.2407082133
1.8571	863.9308855292
1.86978	849.8126163181
1.88254	835.3660574064
1.89539	821.1596416459
1.90833	807.1937103466
1.92135	793.4681700244
1.93447	779.9764447114
1.94767	766.7124138407
1.96097	753.6760549581
1.97435	740.8559850051
1.98783	728.2631651774
2.00139	715.8759816449
2.01506	703.7050068611
2.02881	691.7399334546
2.04266	679.9760648425
2.0566	668.413453826
2.07064	657.0474913927
2.08477	2513.080584442
2.099	2459.0022844131
2.11333	2406.0671388975
2.12775	2354.2761895569
2.14227	2303.6166781848
2.1569	3076.8852075667
2.17162	3037.7132094959
2.18644	2999.0493013715
2.20137	2960.8837645861
2.21639	2923.2073430969
2.23152	2886.0028860029
2.24675	2849.2707291569
2.26209	2813.0028242548
2.27753	2771.3421055549
2.29307	2728.3789609242
2.30872	2684.2250776412
2.32448	2637.9447245063
2.34035	2592.4600890769
2.35632	2547.7642095179
2.3724	2510.5001669483
2.3886	2774.4099523634
2.4049	2733.2336614125
2.42132	2692.6743102715
2.43784	2652.716912662
2.45448	2613.3474105647
2.47124	2574.5658638312
2.4881	2536.3587019931
2.50509	2498.731893564
2.52219	2461.6596509367
2.5394	2425.1360501324
2.55673	2389.1437308869
2.57418	2353.6832789633
2.59176	2318.7599271909
2.60945	2284.3567251462
2.62726	2250.4579681965
2.64519	2217.0638536561
2.66324	2184.1643714739
2.68142	2151.7500182899
2.69972	2119.8162543271
2.71815	2088.3628070938
2.7367	2057.376104811
2.75538	2026.8476236225
2.77419	1996.7732144854
2.79313	1966.9048588451
2.81219	1935.0594063238
2.83139	1903.7284521736
2.85071	1870.8408868534
2.87017	1837.7657179508
2.88976	1805.2789968426
2.90948	1773.3672164696
2.92934	1742.0176396706
2.94934	1711.2270182212
2.96947	1680.9802131819
2.98974	1651.268587092
3.01014	1622.0784339806
3.03069	1593.4096576559
3.05138	1565.2416185225
3.0722	1537.5721121321
3.09317	1510.3914934751
3.11429	1483.6927331697
3.13554	1457.4646236899
3.15694	1431.7048168277
3.17849	1406.3965728928
3.20019	1381.5360470385
3.22203	1357.1135822642
3.24402	1333.1235885554
3.26617	1309.5570161482
3.28846	1286.4102336507
3.3109	1263.6697474935
3.3335	1241.3817074957
3.35626	1219.7799516967
3.37917	1198.5550220654
3.40223	1177.7966486974
3.42545	1157.4234827336
3.44883	1137.4015152463
3.47237	1117.7255626072
3.49607	1098.3893218984
3.51994	1079.3913959553
3.54396	1060.7220971749
3.56815	1042.3746127578
3.59251	1024.3435238442
3.61703	1006.6245964694
3.64172	989.2077435182
3.66657	972.1007096335
3.6916	955.2831937028
3.7168	938.764398299
3.74217	922.5262458717
3.76771	906.5689989665
3.79343	890.8051096581
3.81932	875.1203290452
3.84539	859.712168366
3.87163	844.3521286117
3.89806	829.2424041396
3.92467	814.4118317751
3.95145	799.8400319936
3.97843	785.5336129833
4.00558	771.4799299496
4.03292	757.67907745
4.06045	744.1306693455
4.08816	730.8178582652
4.11607	717.7462766912
4.14416	704.9054369356
4.17245	692.3913118738
4.20093	680.7815372047
4.2296	669.3664446601
4.25847	658.1458714509
4.28754	647.1109730608
4.3168	636.2658827871
4.34627	625.5982283058
4.37593	615.1120734198
4.4058	604.7996903426
4.43587	594.6611323537
4.46615	584.689325327
