peak_X peak_Y peak_Itot peak_Isub peak_fwaxmaj peak_fwaxmin peak_inclination Xdev Ydev peak_bkg Ipixmax
1547.31   690.31   519.03   464.70   0.78   0.86    181.910   0.31   0.31   54.33   489
933.84   443.72   519.39   454.97   0.68   0.73    343.060   -0.16   -0.28   64.43   481
1209.49   161.58   493.61   452.50   0.76   0.75    296.630   -0.51   -0.42   41.11   367
1714.01   607.74   494.26   452.23   0.77   0.78    311.510   0.01   -0.26   42.03   470
522.05   725.54   518.89   448.37   0.82   0.90    142.030   0.05   -0.46   70.51   456
657.94   147.21   452.62   411.28   0.68   0.78    187.990   -0.06   0.21   41.35   440
1351.74   502.87   443.83   387.21   0.68   0.61    70.160   -0.26   -0.13   56.62   430
1633.59   519.80   416.96   374.32   0.87   0.93    324.070   -0.41   -0.20   42.64   355
563.66   1803.55   390.33   357.43   0.91   0.82    22.340   -0.34   0.55   32.90   352
508.83   487.16   375.76   319.85   0.78   0.71    102.760   -0.17   0.16   55.90   366
1304.57   1809.73   314.45   283.30   0.84   0.67    338.390   -0.43   -0.27   31.14   281
1371.59   1875.81   295.54   270.98   0.58   0.45    331.770   -0.41   -0.19   24.56   248
1710.21   1216.57   306.33   261.80   0.64   0.89    99.950   0.21   0.57   44.53   287
132.99   1205.66   280.69   236.43   0.76   0.78    191.430   -0.01   -0.34   44.26   269
1102.99   664.57   298.46   218.60   0.68   0.71    17.290   -0.01   0.57   79.86   273
444.02   1210.75   282.23   215.07   0.72   0.83    97.030   0.02   -0.25   67.16   271
761.83   659.41   286.60   206.33   0.81   0.64    186.080   -0.17   0.41   80.26   265
1156.07   126.08   244.42   204.65   0.71   0.72    202.330   0.07   0.08   39.78   254
129.44   580.54   234.63   192.75   0.92   0.87    26.960   -0.56   0.54   41.87   203
1015.55   86.78   229.47   190.33   0.53   0.52    358.980   -0.45   -0.22   39.14   186
1734.86   921.16   211.63   166.14   0.84   1.00    204.380   -0.14   0.16   45.49   207
1413.52   1217.94   224.24   156.96   0.84   0.83    267.800   0.52   -0.06   67.28   198
935.05   220.93   197.14   149.90   0.82   0.81    169.840   0.05   -0.07   47.24   197
712.78   114.14   182.31   142.22   0.84   0.87    199.340   -0.22   0.14   40.10   186
1073.91   909.93   234.22   135.99   0.75   0.65    3.130   -0.09   -0.07   98.23   235
