peak_X peak_Y peak_Itot peak_Isub peak_fwaxmaj peak_fwaxmin peak_inclination Xdev Ydev peak_bkg Ipixmax
1542.59   267.64   9427.70   9427.70   0.50   1.32    -58.480   0.00   0.00   0.00   0
1444.92   770.35   9100.67   9100.67   1.07   0.85    -7.040   0.00   0.00   0.00   0
1430.51   1535.48   8945.92   8945.92   0.79   0.99    56.650   0.00   0.00   0.00   0
830.36   1189.30   8551.93   8551.93   0.86   0.96    -51.660   0.00   0.00   0.00   0
944.74   890.14   8502.67   8502.67   1.06   0.93    23.340   0.00   0.00   0.00   0
626.34   1553.33   8320.02   8320.02   0.85   1.19    -27.160   0.00   0.00   0.00   0
1608.56   1164.21   7892.54   7892.54   1.19   0.89    -23.850   0.00   0.00   0.00   0
393.56   1904.70   7676.66   7676.66   0.99   1.51    -27.200   0.00   0.00   0.00   0
795.29   1184.17   6559.76   6559.76   0.96   0.84    37.520   0.00   0.00   0.00   0
1372.58   1475.62   5916.88   5916.88   0.76   0.93    61.440   0.00   0.00   0.00   0
1167.22   1038.71   5865.56   5865.56   0.97   0.87    8.880   0.00   0.00   0.00   0
1211.21   1343.16   5682.45   5682.45   0.89   0.79    -8.810   0.00   0.00   0.00   0
1831.71   1474.07   5439.17   5439.17   0.78   1.21    52.110   0.00   0.00   0.00   0
1481.66   1154.16   5326.82   5326.82   1.01   0.80    -19.940   0.00   0.00   0.00   0
447.55   1534.86   5026.79   5026.79   0.89   1.28    -25.730   0.00   0.00   0.00   0
509.89   916.99   5002.25   5002.25   0.84   1.00    -54.890   0.00   0.00   0.00   0
1195.95   1005.12   4956.59   4956.59   1.00   0.88    -8.840   0.00   0.00   0.00   0
892.70   1497.31   4943.85   4943.85   0.87   0.97    -33.150   0.00   0.00   0.00   0
1548.71   1002.46   4746.28   4746.28   0.81   0.98    65.660   0.00   0.00   0.00   0
884.96   676.68   4730.27   4730.27   0.97   0.85    18.360   0.00   0.00   0.00   0
395.50   1205.59   4698.52   4698.52   1.23   0.94    42.070   0.00   0.00   0.00   0
160.57   1668.64   4257.92   4257.92   0.94   1.61    -30.360   0.00   0.00   0.00   0
1342.64   1158.21   4045.65   4045.65   0.88   0.77    -18.190   0.00   0.00   0.00   0
184.16   1265.87   4019.24   4019.24   0.93   1.29    -42.510   0.00   0.00   0.00   0
151.75   1872.44   3917.98   3917.98   0.97   1.55    -31.760   0.00   0.00   0.00   0
1568.75   1327.75   3654.16   3654.16   0.75   0.97    58.450   0.00   0.00   0.00   0
79.00   32.77   3652.57   3652.57   0.50   0.50    89.970   0.00   0.00   0.00   0
1320.11   541.72   3635.02   3635.02   1.02   0.86    7.380   0.00   0.00   0.00   0
1829.78   514.27   3579.35   3579.35   1.29   0.91    -1.300   0.00   0.00   0.00   0
605.61   1177.20   3508.40   3508.40   1.00   0.84    43.780   0.00   0.00   0.00   0
1068.41   1558.18   3382.64   3382.64   0.92   0.88    26.640   0.00   0.00   0.00   0
758.67   933.17   3377.29   3377.29   0.96   0.83    34.470   0.00   0.00   0.00   0
485.82   489.30   3289.13   3289.13   1.20   1.04    7.620   0.00   0.00   0.00   0
531.14   1464.29   3256.35   3256.35   0.80   1.15    -29.750   0.00   0.00   0.00   0
1685.84   1897.42   3237.57   3237.57   0.76   1.27    41.680   0.00   0.00   0.00   0
628.86   825.13   3127.01   3127.01   1.19   0.99    26.070   0.00   0.00   0.00   0
1214.50   1937.36   3076.45   3076.45   0.78   1.27    -3.200   0.00   0.00   0.00   0
1102.17   831.19   2987.66   2987.66   0.94   0.79    2.190   0.00   0.00   0.00   0
1116.35   772.04   2888.82   2888.82   0.96   0.78    4.860   0.00   0.00   0.00   0
795.96   968.28   2850.84   2850.84   0.81   0.91    -48.370   0.00   0.00   0.00   0
396.95   879.51   2830.02   2830.02   0.88   1.06    -59.290   0.00   0.00   0.00   0
1660.25   983.83   2787.60   2787.60   1.11   0.83    -17.930   0.00   0.00   0.00   0
851.98   570.94   2694.12   2694.12   1.11   0.90    14.260   0.00   0.00   0.00   0
547.62   1380.61   2688.52   2688.52   0.86   1.92    -1.140   0.00   0.00   0.00   0
1831.64   1622.95   2621.03   2621.03   0.76   1.23    47.410   0.00   0.00   0.00   0
798.00   409.84   2590.34   2590.34   0.96   0.86    17.700   0.00   0.00   0.00   0
837.11   525.33   2556.70   2556.70   0.93   0.86    27.880   0.00   0.00   0.00   0
1213.28   1957.71   2546.60   2546.60   1.53   2.90    0.420   0.00   0.00   0.00   0
500.38   734.50   2541.77   2541.77   1.06   0.90    26.230   0.00   0.00   0.00   0
1504.69   1380.72   2469.86   2469.86   0.87   2.06    0.260   0.00   0.00   0.00   0
958.54   944.95   2410.41   2410.41   0.96   0.83    16.960   0.00   0.00   0.00   0
1300.53   1162.96   2193.35   2193.35   0.89   0.78    -9.390   0.00   0.00   0.00   0
1524.88   709.45   2159.81   2159.81   0.97   0.82    -2.330   0.00   0.00   0.00   0
444.01   1196.08   2122.35   2122.35   0.82   1.06    -41.240   0.00   0.00   0.00   0
1363.53   838.30   2086.34   2086.34   0.98   0.83    -1.620   0.00   0.00   0.00   0
1222.16   386.57   2038.27   2038.27   1.03   0.92    21.810   0.00   0.00   0.00   0
1078.07   183.93   2000.64   2000.64   1.37   1.17    10.570   0.00   0.00   0.00   0
601.71   610.82   1929.26   1929.26   1.01   0.89    21.280   0.00   0.00   0.00   0
475.37   326.58   1905.49   1905.49   1.10   0.99    17.910   0.00   0.00   0.00   0
733.36   1439.85   1872.69   1872.69   0.81   1.02    -30.620   0.00   0.00   0.00   0
1399.13   404.74   1702.00   1702.00   1.24   0.98    9.230   0.00   0.00   0.00   0
586.60   1815.27   1675.86   1675.86   1.77   3.84    11.540   0.00   0.00   0.00   0
398.34   671.10   1659.01   1659.01   1.04   0.89    24.960   0.00   0.00   0.00   0
1718.04   1992.53   1567.18   1567.18   0.92   1.75    13.310   0.00   0.00   0.00   0
1024.32   1741.14   1514.90   1514.90   0.92   1.87    1.780   0.00   0.00   0.00   0
57.84   688.23   1504.73   1504.73   1.22   1.01    11.440   0.00   0.00   0.00   0
1702.43   1179.01   1493.03   1493.03   1.07   0.80    -21.500   0.00   0.00   0.00   0
1238.35   1274.68   1492.44   1492.44   0.87   2.15    -0.210   0.00   0.00   0.00   0
14.13   1333.84   1484.91   1484.91   0.95   1.47    -40.980   0.00   0.00   0.00   0
1243.37   972.52   1484.54   1484.54   0.89   2.08    0.550   0.00   0.00   0.00   0
808.36   972.98   1484.04   1484.04   0.90   2.33    -0.430   0.00   0.00   0.00   0
1167.83   575.04   1442.96   1442.96   1.32   1.04    4.080   0.00   0.00   0.00   0
907.27   752.14   1419.98   1419.98   0.95   0.83    26.440   0.00   0.00   0.00   0
1146.68   1063.80   1387.29   1387.29   0.90   0.81    11.360   0.00   0.00   0.00   0
1678.80   1137.48   1383.49   1383.49   0.93   2.48    -0.380   0.00   0.00   0.00   0
812.63   1274.68   1357.33   1357.33   0.92   2.21    0.140   0.00   0.00   0.00   0
1024.70   1618.50   1346.46   1346.46   0.96   2.24    0.220   0.00   0.00   0.00   0
1299.22   1290.91   1295.21   1295.21   0.83   1.57    1.210   0.00   0.00   0.00   0
375.86   1138.44   1294.86   1294.86   0.94   2.62    1.830   0.00   0.00   0.00   0
586.68   1793.93   1268.94   1268.94   0.79   1.65    -4.760   0.00   0.00   0.00   0
752.04   1290.84   1228.27   1228.27   0.87   1.63    -0.110   0.00   0.00   0.00   0
628.51   812.90   1198.94   1198.94   0.87   2.53    0.710   0.00   0.00   0.00   0
1424.43   810.98   1178.88   1178.88   0.87   2.22    -1.010   0.00   0.00   0.00   0
977.19   54.68   1150.26   1150.26   1.29   1.21    28.280   0.00   0.00   0.00   0
758.36   1909.90   1103.64   1103.64   1.01   1.87    -1.600   0.00   0.00   0.00   0
1025.86   754.61   1052.12   1052.12   0.88   2.42    -0.290   0.00   0.00   0.00   0
1826.49   33.78   1046.71   1046.71   1.71   1.25    21.360   0.00   0.00   0.00   0
# File created at Fri Apr 17 14:24:56 2026 with IOLaueTools.py
# From: /gpfs/jazzy/data/bm32/inhouse/SOFT/lauetoolsDEV/lauetools/LaueTools/LaueImages/AH12_CMT_r14_0000.tif
# Output Folder: /gpfs/jazzy/data/bm32/inhouse/SOFT/lauetoolsDEV/lauetools/LaueTools/LaueImages
# Comments: nb of peaks 147
# Peak Search and Fit parameters
# user comments: 
